schema_version,submission_id,method_id,method_name,configuration_id,candidate_group,selection_role,selected_from,base_format,operator_id,dtype,backend_id,hardware,peak_gflops,job_id,dataset_id,matrix_id,matrix_name,rows,cols,nnz,status,operations,preprocess_ms,solve_ms,solve_gflops,solve_only_efficiency_percent,timestamp,source_kind
2,3531a1c6-0677-4216-b8d3-5812bb3b1535-RTX5090-SL3061-spmv.csr.fp32-csr-alg1,cuSPARSE-CSR-ALG1,cuSPARSE CUDA 12.8 CSR ALG1,csr-alg1,cusparse,candidate,,csr,spmv.csr.fp32,fp32,RTX5090-SL3061,RTX5090-SL3061,104800.0,3531a1c6-0677-4216-b8d3-5812bb3b1535,suitesparse_sample_100,Buss/12month1,12month1,12471,872622,22624727,pass,45249454.0,5.195233,0.11870559454,381.1905763611872,0.36373146599349926,2026-08-31T02:24:12.522656+00:00,source
2,3531a1c6-0677-4216-b8d3-5812bb3b1535-RTX5090-SL3061-spmv.csr.fp32-csr-alg1,cuSPARSE-CSR-ALG1,cuSPARSE CUDA 12.8 CSR ALG1,csr-alg1,cusparse,candidate,,csr,spmv.csr.fp32,fp32,RTX5090-SL3061,RTX5090-SL3061,104800.0,3531a1c6-0677-4216-b8d3-5812bb3b1535,suitesparse_sample_100,Bodendiek/CurlCurl_1,CurlCurl_1,226451,226451,2472071,pass,4944142.0,28.802219,0.0125712007284,393.2911506878203,0.3752778155418132,2026-08-31T02:22:31.511312+00:00,source
2,3531a1c6-0677-4216-b8d3-5812bb3b1535-RTX5090-SL3061-spmv.csr.fp32-csr-alg1,cuSPARSE-CSR-ALG1,cuSPARSE CUDA 12.8 CSR ALG1,csr-alg1,cusparse,candidate,,csr,spmv.csr.fp32,fp32,RTX5090-SL3061,RTX5090-SL3061,104800.0,3531a1c6-0677-4216-b8d3-5812bb3b1535,suitesparse_sample_100,UTEP/Dubcova2,Dubcova2,65025,65025,1030225,pass,2060450.0,33.2924,0.0125167995691,164.6147634325468,0.15707515594708663,2026-08-31T02:22:10.846395+00:00,source
2,3531a1c6-0677-4216-b8d3-5812bb3b1535-RTX5090-SL3061-spmv.csr.fp32-csr-alg1,cuSPARSE-CSR-ALG1,cuSPARSE CUDA 12.8 CSR ALG1,csr-alg1,cusparse,candidate,,csr,spmv.csr.fp32,fp32,RTX5090-SL3061,RTX5090-SL3061,104800.0,3531a1c6-0677-4216-b8d3-5812bb3b1535,suitesparse_sample_100,Freescale/Freescale2,Freescale2,2999349,2999349,23042677,pass,46085354.0,89.444561,0.121027195454,380.78511054580383,0.3633445711314922,2026-08-31T02:23:25.562743+00:00,source
2,3531a1c6-0677-4216-b8d3-5812bb3b1535-RTX5090-SL3061-spmv.csr.fp32-csr-alg1,cuSPARSE-CSR-ALG1,cuSPARSE CUDA 12.8 CSR ALG1,csr-alg1,cusparse,candidate,,csr,spmv.csr.fp32,fp32,RTX5090-SL3061,RTX5090-SL3061,104800.0,3531a1c6-0677-4216-b8d3-5812bb3b1535,suitesparse_sample_100,Gset/G3,G3,800,800,38352,pass,76704.0,44.436938,0.0128064006567,5.9895049402402,0.005715176469694847,2026-08-31T02:20:45.919508+00:00,source
2,3531a1c6-0677-4216-b8d3-5812bb3b1535-RTX5090-SL3061-spmv.csr.fp32-csr-alg1,cuSPARSE-CSR-ALG1,cuSPARSE CUDA 12.8 CSR ALG1,csr-alg1,cusparse,candidate,,csr,spmv.csr.fp32,fp32,RTX5090-SL3061,RTX5090-SL3061,104800.0,3531a1c6-0677-4216-b8d3-5812bb3b1535,suitesparse_sample_100,JGD_GL6/GL6_D_7,GL6_D_7,636,470,5378,pass,10756.0,20.282912,0.0109104000032,0.9858483645737356,0.0009406950043642515,2026-08-31T02:20:10.243415+00:00,source
2,3531a1c6-0677-4216-b8d3-5812bb3b1535-RTX5090-SL3061-spmv.csr.fp32-csr-alg1,cuSPARSE-CSR-ALG1,cuSPARSE CUDA 12.8 CSR ALG1,csr-alg1,cusparse,candidate,,csr,spmv.csr.fp32,fp32,RTX5090-SL3061,RTX5090-SL3061,104800.0,3531a1c6-0677-4216-b8d3-5812bb3b1535,suitesparse_sample_100,JGD_GL7d/GL7d16,GL7d16,955128,460261,14488881,pass,28977762.0,10.368603,0.147017598152,197.10403628033828,0.188076370496506,2026-08-31T02:23:35.180019+00:00,source
2,3531a1c6-0677-4216-b8d3-5812bb3b1535-RTX5090-SL3061-spmv.csr.fp32-csr-alg1,cuSPARSE-CSR-ALG1,cuSPARSE CUDA 12.8 CSR ALG1,csr-alg1,cusparse,candidate,,csr,spmv.csr.fp32,fp32,RTX5090-SL3061,RTX5090-SL3061,104800.0,3531a1c6-0677-4216-b8d3-5812bb3b1535,suitesparse_sample_100,DIMACS10/M6,M6,3501776,3501776,21003872,pass,42007744.0,6.318245,0.138152003288,304.0690181844712,0.2901421929241137,2026-08-31T02:23:55.232117+00:00,source
2,3531a1c6-0677-4216-b8d3-5812bb3b1535-RTX5090-SL3061-spmv.csr.fp32-csr-alg1,cuSPARSE-CSR-ALG1,cuSPARSE CUDA 12.8 CSR ALG1,csr-alg1,cusparse,candidate,,csr,spmv.csr.fp32,fp32,RTX5090-SL3061,RTX5090-SL3061,104800.0,3531a1c6-0677-4216-b8d3-5812bb3b1535,suitesparse_sample_100,FlowIPM22/Spielman_k100,Spielman_k100,338402,338402,1025404,pass,2050808.0,43.937842,0.0131183996797,156.33065389626086,0.14917047127505806,2026-08-31T02:22:08.156136+00:00,source
2,3531a1c6-0677-4216-b8d3-5812bb3b1535-RTX5090-SL3061-spmv.csr.fp32-csr-alg1,cuSPARSE-CSR-ALG1,cuSPARSE CUDA 12.8 CSR ALG1,csr-alg1,cusparse,candidate,,csr,spmv.csr.fp32,fp32,RTX5090-SL3061,RTX5090-SL3061,104800.0,3531a1c6-0677-4216-b8d3-5812bb3b1535,suitesparse_sample_100,FlowIPM22/Spielman_k400,Spielman_k400,21413602,21413602,64401604,pass,128803208.0,5.229376,0.536118412018,240.25141668828837,0.22924753500790876,2026-08-31T02:26:37.041511+00:00,source
