schema_version,submission_id,method_id,method_name,configuration_id,candidate_group,selection_role,selected_from,base_format,operator_id,dtype,backend_id,hardware,peak_gflops,job_id,dataset_id,matrix_id,matrix_name,rows,cols,nnz,status,operations,preprocess_ms,solve_ms,solve_gflops,solve_only_efficiency_percent,timestamp,source_kind,accuracy_status,accuracy_reason,max_abs_error,max_rel_error,abs_tolerance,rel_tolerance,incorrect_rows
2,ghost-a100-sigma-fp64-128,ghost-sell-c32-sigma-128,"GHOST SELL-C-sigma (C=32, sigma=128)",sigma-128,ghost-sell,candidate,,sell,spmv.csr.fp64,fp64,A100-SXM4-80GB,A100-SXM4-80GB,9700,ghost-a100-recovery-20260826,suitesparse_validation_100,HB/bcsstm04,bcsstm04,132,132,132,pass,264,1516.545869000,0.017920000,14.7321428464851,0.15187776130397,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,0,0,9.9999999999999998e-13,1e-10,0
2,ghost-a100-sigma-fp64-128,ghost-sell-c32-sigma-128,"GHOST SELL-C-sigma (C=32, sigma=128)",sigma-128,ghost-sell,candidate,,sell,spmv.csr.fp64,fp64,A100-SXM4-80GB,A100-SXM4-80GB,9700,ghost-a100-recovery-20260826,suitesparse_validation_100,HB/bcsstm05,bcsstm05,153,153,153,pass,306,2470.601078000,0.017664000,17.3233696374973,0.178591439561828,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,0,0,9.9999999999999998e-13,1e-10,0
2,ghost-a100-sigma-fp64-128,ghost-sell-c32-sigma-128,"GHOST SELL-C-sigma (C=32, sigma=128)",sigma-128,ghost-sell,candidate,,sell,spmv.csr.fp64,fp64,A100-SXM4-80GB,A100-SXM4-80GB,9700,ghost-a100-recovery-20260826,suitesparse_validation_100,HB/bcsstm22,bcsstm22,138,138,138,pass,276,1070.432535000,0.019711999,14.0016239287924,0.144346638441158,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,0,0,9.9999999999999998e-13,1e-10,0
2,ghost-a100-sigma-fp64-128,ghost-sell-c32-sigma-128,"GHOST SELL-C-sigma (C=32, sigma=128)",sigma-128,ghost-sell,candidate,,sell,spmv.csr.fp64,fp64,A100-SXM4-80GB,A100-SXM4-80GB,9700,ghost-a100-recovery-20260826,suitesparse_validation_100,HB/can_24,can_24,24,24,160,pass,320,1948.605931000,0.019200000,16.6666666834822,0.171821306015281,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,4.4408920985006262e-16,1.9503243272600973e-16,9.9999999999999998e-13,1e-10,0
2,ghost-a100-sigma-fp64-128,ghost-sell-c32-sigma-128,"GHOST SELL-C-sigma (C=32, sigma=128)",sigma-128,ghost-sell,candidate,,sell,spmv.csr.fp64,fp64,A100-SXM4-80GB,A100-SXM4-80GB,9700,ghost-a100-recovery-20260826,suitesparse_validation_100,HB/can_62,can_62,62,62,218,pass,436,1461.808033000,0.017664000,24.6829711174798,0.254463619767833,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,2.2204460492503131e-16,1.2269070121325816e-16,9.9999999999999998e-13,1e-10,0
2,ghost-a100-sigma-fp64-128,ghost-sell-c32-sigma-128,"GHOST SELL-C-sigma (C=32, sigma=128)",sigma-128,ghost-sell,candidate,,sell,spmv.csr.fp64,fp64,A100-SXM4-80GB,A100-SXM4-80GB,9700,ghost-a100-recovery-20260826,suitesparse_validation_100,HB/dwt_72,dwt_72,72,72,222,pass,444,1732.118873000,0.019712000,22.5243504734262,0.232209798695116,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,2.2204460492503131e-16,1.3374745607639547e-16,9.9999999999999998e-13,1e-10,0
2,ghost-a100-sigma-fp64-128,ghost-sell-c32-sigma-128,"GHOST SELL-C-sigma (C=32, sigma=128)",sigma-128,ghost-sell,candidate,,sell,spmv.csr.fp64,fp64,A100-SXM4-80GB,A100-SXM4-80GB,9700,ghost-a100-recovery-20260826,suitesparse_validation_100,HB/ibm32,ibm32,32,32,126,pass,252,2229.840500000,0.020992000,12.0045733674747,0.123758488324482,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,8.8817841970012523e-16,2.3664939787753583e-16,9.9999999999999998e-13,1e-10,0
2,ghost-a100-sigma-fp64-128,ghost-sell-c32-sigma-128,"GHOST SELL-C-sigma (C=32, sigma=128)",sigma-128,ghost-sell,candidate,,sell,spmv.csr.fp64,fp64,A100-SXM4-80GB,A100-SXM4-80GB,9700,ghost-a100-recovery-20260826,suitesparse_validation_100,HB/jgl009,jgl009,9,9,50,pass,100,2033.345905000,0.018432000,5.42534716738762,0.0559314140967796,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,8.8817841970012523e-16,1.562931456795411e-16,9.9999999999999998e-13,1e-10,0
2,ghost-a100-sigma-fp64-128,ghost-sell-c32-sigma-128,"GHOST SELL-C-sigma (C=32, sigma=128)",sigma-128,ghost-sell,candidate,,sell,spmv.csr.fp64,fp64,A100-SXM4-80GB,A100-SXM4-80GB,9700,ghost-a100-recovery-20260826,suitesparse_validation_100,HB/jgl011,jgl011,11,11,76,pass,152,1655.877846000,0.023552000,6.45380433221983,0.0665340652806168,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,8.8817841970012523e-16,1.2980591397158857e-16,9.9999999999999998e-13,1e-10,0
2,ghost-a100-sigma-fp64-128,ghost-sell-c32-sigma-128,"GHOST SELL-C-sigma (C=32, sigma=128)",sigma-128,ghost-sell,candidate,,sell,spmv.csr.fp64,fp64,A100-SXM4-80GB,A100-SXM4-80GB,9700,ghost-a100-recovery-20260826,suitesparse_validation_100,HB/lap_25,lap_25,25,25,169,pass,338,2016.016749000,0.018944000,17.8420609106795,0.183938772275046,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,4.4408920985006262e-16,1.6742658653398272e-16,9.9999999999999998e-13,1e-10,0
2,ghost-a100-sigma-fp64-128,ghost-sell-c32-sigma-128,"GHOST SELL-C-sigma (C=32, sigma=128)",sigma-128,ghost-sell,candidate,,sell,spmv.csr.fp64,fp64,A100-SXM4-80GB,A100-SXM4-80GB,9700,ghost-a100-recovery-20260826,suitesparse_validation_100,HB/pores_1,pores_1,30,30,180,pass,360,1924.943709000,0.017152000,20.9888057026132,0.216379440233125,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,9.3132257461547852e-10,6.7713564811145505e-16,9.9999999999999998e-13,1e-10,0
2,ghost-a100-sigma-fp64-128,ghost-sell-c32-sigma-128,"GHOST SELL-C-sigma (C=32, sigma=128)",sigma-128,ghost-sell,candidate,,sell,spmv.csr.fp64,fp64,A100-SXM4-80GB,A100-SXM4-80GB,9700,ghost-a100-recovery-20260826,suitesparse_validation_100,HB/rgg010,rgg010,10,10,76,pass,152,1853.172882000,0.020992000,7.24085377720698,0.074647977084608,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,8.8817841970012523e-16,2.0698013573295279e-16,9.9999999999999998e-13,1e-10,0
2,ghost-a100-sigma-fp64-128,ghost-sell-c32-sigma-128,"GHOST SELL-C-sigma (C=32, sigma=128)",sigma-128,ghost-sell,candidate,,sell,spmv.csr.fp64,fp64,A100-SXM4-80GB,A100-SXM4-80GB,9700,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_GL7d/GL7d10,GL7d10,1,60,8,pass,16,690.725805000,0.019456000,0.822368437890881,0.00847802513289568,2026-08-26T00:00:00.000Z,recovered-a100-sigma,incorrect,result_exceeds_tolerance,4.8544384894913151,36.919938565140811,9.9999999999999998e-13,1e-10,1
2,ghost-a100-sigma-fp64-128,ghost-sell-c32-sigma-128,"GHOST SELL-C-sigma (C=32, sigma=128)",sigma-128,ghost-sell,candidate,,sell,spmv.csr.fp64,fp64,A100-SXM4-80GB,A100-SXM4-80GB,9700,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Homology/ch3-3-b1,ch3-3-b1,18,9,36,pass,72,688.945550000,0.019200000,3.7500000037835,0.0386597938534381,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,0,0,9.9999999999999998e-13,1e-10,0
2,ghost-a100-sigma-fp64-128,ghost-sell-c32-sigma-128,"GHOST SELL-C-sigma (C=32, sigma=128)",sigma-128,ghost-sell,candidate,,sell,spmv.csr.fp64,fp64,A100-SXM4-80GB,A100-SXM4-80GB,9700,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Homology/ch3-3-b2,ch3-3-b2,6,18,18,pass,36,730.936442000,0.018176000,1.98063379196034,0.0204189050717561,2026-08-26T00:00:00.000Z,recovered-a100-sigma,incorrect,result_exceeds_tolerance,1.0782800772920691,1.7449262070374874,9.9999999999999998e-13,1e-10,5
2,ghost-a100-sigma-fp64-128,ghost-sell-c32-sigma-128,"GHOST SELL-C-sigma (C=32, sigma=128)",sigma-128,ghost-sell,candidate,,sell,spmv.csr.fp64,fp64,A100-SXM4-80GB,A100-SXM4-80GB,9700,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Homology/ch4-4-b1,ch4-4-b1,72,16,144,pass,288,1186.507074000,0.020479999,14.0625003552486,0.144974230466481,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,0,0,9.9999999999999998e-13,1e-10,0
2,ghost-a100-sigma-fp64-128,ghost-sell-c32-sigma-128,"GHOST SELL-C-sigma (C=32, sigma=128)",sigma-128,ghost-sell,candidate,,sell,spmv.csr.fp64,fp64,A100-SXM4-80GB,A100-SXM4-80GB,9700,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Homology/ch4-4-b3,ch4-4-b3,24,96,96,pass,192,784.551392000,0.019968000,9.61538449951463,0.0991276752527282,2026-08-26T00:00:00.000Z,recovered-a100-sigma,incorrect,result_exceeds_tolerance,2.1181905835867183,17.106881271796656,9.9999999999999998e-13,1e-10,20
2,ghost-a100-sigma-fp64-128,ghost-sell-c32-sigma-128,"GHOST SELL-C-sigma (C=32, sigma=128)",sigma-128,ghost-sell,candidate,,sell,spmv.csr.fp64,fp64,A100-SXM4-80GB,A100-SXM4-80GB,9700,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Homology/klein-b1,klein-b1,30,10,60,pass,120,1670.286582000,0.015872000,7.56048386232943,0.0779431326013344,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,0,0,9.9999999999999998e-13,1e-10,0
2,ghost-a100-sigma-fp64-128,ghost-sell-c32-sigma-128,"GHOST SELL-C-sigma (C=32, sigma=128)",sigma-128,ghost-sell,candidate,,sell,spmv.csr.fp64,fp64,A100-SXM4-80GB,A100-SXM4-80GB,9700,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Homology/klein-b2,klein-b2,20,30,60,pass,120,739.956905000,0.017920000,6.69642856658412,0.069035346047259,2026-08-26T00:00:00.000Z,recovered-a100-sigma,incorrect,result_exceeds_tolerance,2.4112271559642617,5.5833906329911134,9.9999999999999998e-13,1e-10,10
2,ghost-a100-sigma-fp64-128,ghost-sell-c32-sigma-128,"GHOST SELL-C-sigma (C=32, sigma=128)",sigma-128,ghost-sell,candidate,,sell,spmv.csr.fp64,fp64,A100-SXM4-80GB,A100-SXM4-80GB,9700,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Homology/n2c6-b1,n2c6-b1,105,15,210,pass,420,1512.968530000,3.332096045,0.126046786869228,0.00129945141102297,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,0,0,9.9999999999999998e-13,1e-10,0
2,ghost-a100-sigma-fp64-128,ghost-sell-c32-sigma-128,"GHOST SELL-C-sigma (C=32, sigma=128)",sigma-128,ghost-sell,candidate,,sell,spmv.csr.fp64,fp64,A100-SXM4-80GB,A100-SXM4-80GB,9700,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Homology/n3c4-b1,n3c4-b1,15,6,30,pass,60,2190.000067000,0.017664000,3.39673905506192,0.0350179284027002,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,0,0,9.9999999999999998e-13,1e-10,0
2,ghost-a100-sigma-fp64-128,ghost-sell-c32-sigma-128,"GHOST SELL-C-sigma (C=32, sigma=128)",sigma-128,ghost-sell,candidate,,sell,spmv.csr.fp64,fp64,A100-SXM4-80GB,A100-SXM4-80GB,9700,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Homology/n3c4-b2,n3c4-b2,20,15,60,pass,120,2228.149247000,0.019200000,6.25000000630583,0.0644329897557302,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,2.2204460492503131e-16,5.9017776573314096e-16,9.9999999999999998e-13,1e-10,0
2,ghost-a100-sigma-fp64-128,ghost-sell-c32-sigma-128,"GHOST SELL-C-sigma (C=32, sigma=128)",sigma-128,ghost-sell,candidate,,sell,spmv.csr.fp64,fp64,A100-SXM4-80GB,A100-SXM4-80GB,9700,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Homology/n3c4-b3,n3c4-b3,15,20,60,pass,120,1421.640766000,0.018688000,6.42123294292505,0.0661982777621139,2026-08-26T00:00:00.000Z,recovered-a100-sigma,incorrect,result_exceeds_tolerance,1.5056140329685808,20.199791486982317,9.9999999999999998e-13,1e-10,8
2,ghost-a100-sigma-fp64-128,ghost-sell-c32-sigma-128,"GHOST SELL-C-sigma (C=32, sigma=128)",sigma-128,ghost-sell,candidate,,sell,spmv.csr.fp64,fp64,A100-SXM4-80GB,A100-SXM4-80GB,9700,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Homology/n3c4-b4,n3c4-b4,6,15,30,pass,60,2072.949154000,0.018688000,3.21061639146146,0.0330991380563038,2026-08-26T00:00:00.000Z,recovered-a100-sigma,incorrect,result_exceeds_tolerance,1.6508885807484597,8.491485164649049,9.9999999999999998e-13,1e-10,5
2,ghost-a100-sigma-fp64-128,ghost-sell-c32-sigma-128,"GHOST SELL-C-sigma (C=32, sigma=128)",sigma-128,ghost-sell,candidate,,sell,spmv.csr.fp64,fp64,A100-SXM4-80GB,A100-SXM4-80GB,9700,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Homology/n3c5-b1,n3c5-b1,45,10,90,pass,180,2201.074759000,0.019200000,9.37500023683243,0.0966494869776539,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,0,0,9.9999999999999998e-13,1e-10,0
2,ghost-a100-sigma-fp64-128,ghost-sell-c32-sigma-128,"GHOST SELL-C-sigma (C=32, sigma=128)",sigma-128,ghost-sell,candidate,,sell,spmv.csr.fp64,fp64,A100-SXM4-80GB,A100-SXM4-80GB,9700,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Homology/n3c5-b7,n3c5-b7,30,120,240,pass,480,2275.639953000,0.019968000,24.0384618093726,0.247819193911057,2026-08-26T00:00:00.000Z,recovered-a100-sigma,incorrect,result_exceeds_tolerance,2.2885505529220991,230.66882330836856,9.9999999999999998e-13,1e-10,25
2,ghost-a100-sigma-fp64-128,ghost-sell-c32-sigma-128,"GHOST SELL-C-sigma (C=32, sigma=128)",sigma-128,ghost-sell,candidate,,sell,spmv.csr.fp64,fp64,A100-SXM4-80GB,A100-SXM4-80GB,9700,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Homology/n3c6-b1,n3c6-b1,105,105,210,pass,420,2259.941390000,0.020736000,20.2546300503344,0.208810619075612,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,0,0,9.9999999999999998e-13,1e-10,0
2,ghost-a100-sigma-fp64-128,ghost-sell-c32-sigma-128,"GHOST SELL-C-sigma (C=32, sigma=128)",sigma-128,ghost-sell,candidate,,sell,spmv.csr.fp64,fp64,A100-SXM4-80GB,A100-SXM4-80GB,9700,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Homology/n4c5-b1,n4c5-b1,105,15,210,pass,420,1786.620115000,0.020480000,20.5078125517772,0.211420747956466,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,0,0,9.9999999999999998e-13,1e-10,0
2,ghost-a100-sigma-fp64-128,ghost-sell-c32-sigma-128,"GHOST SELL-C-sigma (C=32, sigma=128)",sigma-128,ghost-sell,candidate,,sell,spmv.csr.fp64,fp64,A100-SXM4-80GB,A100-SXM4-80GB,9700,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Homology/n4c5-b11,n4c5-b11,10,120,120,pass,240,2402.433370000,0.025088000,9.56632648817926,0.0986219225585491,2026-08-26T00:00:00.000Z,recovered-a100-sigma,incorrect,result_exceeds_tolerance,1.4312913898241648,19.268968085532766,9.9999999999999998e-13,1e-10,10
2,ghost-a100-sigma-fp64-128,ghost-sell-c32-sigma-128,"GHOST SELL-C-sigma (C=32, sigma=128)",sigma-128,ghost-sell,candidate,,sell,spmv.csr.fp64,fp64,A100-SXM4-80GB,A100-SXM4-80GB,9700,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Kocay/Trec3,Trec3,1,2,1,pass,2,1463.410665000,1.092096001,0.00183134083297973,1.88798024018529e-05,2026-08-26T00:00:00.000Z,recovered-a100-sigma,incorrect,result_exceeds_tolerance,0.93255736136816547,1,9.9999999999999998e-13,1e-10,1
2,ghost-a100-sigma-fp64-128,ghost-sell-c32-sigma-128,"GHOST SELL-C-sigma (C=32, sigma=128)",sigma-128,ghost-sell,candidate,,sell,spmv.csr.fp64,fp64,A100-SXM4-80GB,A100-SXM4-80GB,9700,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Kocay/Trec4,Trec4,2,3,3,pass,6,1658.642073000,0.017664000,0.339673909983461,0.00350179288642744,2026-08-26T00:00:00.000Z,recovered-a100-sigma,incorrect,result_exceeds_tolerance,0.86906036045795965,0.43600405476488396,9.9999999999999998e-13,1e-10,1
2,ghost-a100-sigma-fp64-128,ghost-sell-c32-sigma-128,"GHOST SELL-C-sigma (C=32, sigma=128)",sigma-128,ghost-sell,candidate,,sell,spmv.csr.fp64,fp64,A100-SXM4-80GB,A100-SXM4-80GB,9700,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Kocay/Trec5,Trec5,3,7,12,pass,24,1076.698849000,0.019456000,1.23355265683632,0.0127170376993435,2026-08-26T00:00:00.000Z,recovered-a100-sigma,incorrect,result_exceeds_tolerance,0.72717450430396591,0.21869503890604239,9.9999999999999998e-13,1e-10,2
2,ghost-a100-sigma-fp64-128,ghost-sell-c32-sigma-128,"GHOST SELL-C-sigma (C=32, sigma=128)",sigma-128,ghost-sell,candidate,,sell,spmv.csr.fp64,fp64,A100-SXM4-80GB,A100-SXM4-80GB,9700,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Kocay/Trec6,Trec6,6,15,40,pass,80,2018.214199000,0.018432001,4.34027762425845,0.0447451301469943,2026-08-26T00:00:00.000Z,recovered-a100-sigma,incorrect,result_exceeds_tolerance,5.453371227390539,0.79249757043672764,9.9999999999999998e-13,1e-10,5
2,ghost-a100-sigma-fp64-128,ghost-sell-c32-sigma-128,"GHOST SELL-C-sigma (C=32, sigma=128)",sigma-128,ghost-sell,candidate,,sell,spmv.csr.fp64,fp64,A100-SXM4-80GB,A100-SXM4-80GB,9700,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Kocay/Trec7,Trec7,11,36,147,pass,294,1488.339364000,0.021504000,13.671875108533,0.140947166067351,2026-08-26T00:00:00.000Z,recovered-a100-sigma,incorrect,result_exceeds_tolerance,8.6106978050865379,0.54442581142261737,9.9999999999999998e-13,1e-10,9
2,ghost-a100-sigma-fp64-128,ghost-sell-c32-sigma-128,"GHOST SELL-C-sigma (C=32, sigma=128)",sigma-128,ghost-sell,candidate,,sell,spmv.csr.fp64,fp64,A100-SXM4-80GB,A100-SXM4-80GB,9700,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Margulies/wheel_3_1,wheel_3_1,21,25,74,pass,148,1007.105232000,0.026368000,5.61286406086487,0.0578645779470605,2026-08-26T00:00:00.000Z,recovered-a100-sigma,incorrect,result_exceeds_tolerance,0.9062397051576776,0.6191299089134602,9.9999999999999998e-13,1e-10,10
2,ghost-a100-sigma-fp64-128,ghost-sell-c32-sigma-128,"GHOST SELL-C-sigma (C=32, sigma=128)",sigma-128,ghost-sell,candidate,,sell,spmv.csr.fp64,fp64,A100-SXM4-80GB,A100-SXM4-80GB,9700,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Margulies/wheel_4_1,wheel_4_1,36,41,122,pass,244,1566.487639000,0.021504000,11.3467262805512,0.116976559593312,2026-08-26T00:00:00.000Z,recovered-a100-sigma,incorrect,result_exceeds_tolerance,0.78331447268987597,0.53980596224375788,9.9999999999999998e-13,1e-10,13
2,ghost-a100-sigma-fp64-128,ghost-sell-c32-sigma-128,"GHOST SELL-C-sigma (C=32, sigma=128)",sigma-128,ghost-sell,candidate,,sell,spmv.csr.fp64,fp64,A100-SXM4-80GB,A100-SXM4-80GB,9700,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Margulies/wheel_5_1,wheel_5_1,57,61,182,pass,364,787.045716000,0.018688000,19.4777399268726,0.200801442545079,2026-08-26T00:00:00.000Z,recovered-a100-sigma,incorrect,result_exceeds_tolerance,1.2299057019483191,0.55337602338555003,9.9999999999999998e-13,1e-10,10
2,ghost-a100-sigma-fp64-128,ghost-sell-c32-sigma-128,"GHOST SELL-C-sigma (C=32, sigma=128)",sigma-128,ghost-sell,candidate,,sell,spmv.csr.fp64,fp64,A100-SXM4-80GB,A100-SXM4-80GB,9700,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Relat/rel3,rel3,12,5,18,pass,36,1559.262920000,0.020736000,1.73611114717152,0.0178980530636239,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,0,0,9.9999999999999998e-13,1e-10,0
