schema_version,submission_id,method_id,method_name,configuration_id,candidate_group,selection_role,selected_from,base_format,operator_id,dtype,backend_id,hardware,peak_gflops,job_id,dataset_id,matrix_id,matrix_name,rows,cols,nnz,status,operations,preprocess_ms,solve_ms,solve_gflops,solve_only_efficiency_percent,timestamp,source_kind,accuracy_status,accuracy_reason,max_abs_error,max_rel_error,abs_tolerance,rel_tolerance,incorrect_rows
2,ghost-a100-sigma-fp32-2048,ghost-sell-c32-sigma-2048,"GHOST SELL-C-sigma (C=32, sigma=2048)",sigma-2048,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,HB/can_62,can_62,62,62,218,pass,436,1501.412723000,0.017920000,24.3303564930176,0.124771058938552,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,1.1920928955078125e-07,6.254432959660846e-08,1.0000000000000001e-05,0.001,0
2,ghost-a100-sigma-fp32-2048,ghost-sell-c32-sigma-2048,"GHOST SELL-C-sigma (C=32, sigma=2048)",sigma-2048,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,HB/dwt_72,dwt_72,72,72,222,pass,444,2257.151061000,0.018944000,23.4375001311885,0.120192308365069,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,1.0430812835693359e-07,6.6379619067280062e-08,1.0000000000000001e-05,0.001,0
2,ghost-a100-sigma-fp32-2048,ghost-sell-c32-sigma-2048,"GHOST SELL-C-sigma (C=32, sigma=2048)",sigma-2048,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,HB/ibm32,ibm32,32,32,126,pass,252,1606.809347000,0.017664000,14.26630403126,0.0731605334936412,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,2.0861625671386719e-07,8.634447030214632e-08,1.0000000000000001e-05,0.001,0
2,ghost-a100-sigma-fp32-2048,ghost-sell-c32-sigma-2048,"GHOST SELL-C-sigma (C=32, sigma=2048)",sigma-2048,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,HB/jgl009,jgl009,9,9,50,pass,100,2263.332926000,0.024320000,4.11184213040653,0.0210863698995207,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,1.4877878129482269e-07,6.7683860028916958e-08,1.0000000000000001e-05,0.001,0
2,ghost-a100-sigma-fp32-2048,ghost-sell-c32-sigma-2048,"GHOST SELL-C-sigma (C=32, sigma=2048)",sigma-2048,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,HB/jgl011,jgl011,11,11,76,pass,152,1398.860537000,0.018432001,8.24652748609105,0.0422898845440567,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,3.4249387681484222e-07,7.7696376140159426e-08,1.0000000000000001e-05,0.001,0
2,ghost-a100-sigma-fp32-2048,ghost-sell-c32-sigma-2048,"GHOST SELL-C-sigma (C=32, sigma=2048)",sigma-2048,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,HB/lap_25,lap_25,25,25,169,pass,338,1566.771653000,0.016896000,20.0047346922397,0.102588383037127,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,1.6414560377597809e-07,5.8648718516303799e-08,1.0000000000000001e-05,0.001,0
2,ghost-a100-sigma-fp32-2048,ghost-sell-c32-sigma-2048,"GHOST SELL-C-sigma (C=32, sigma=2048)",sigma-2048,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,HB/pores_1,pores_1,30,30,180,pass,360,1697.924527000,0.017152000,20.9888057026132,0.107634901039042,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,0.58671408612281084,4.1375115478027708e-07,1.0000000000000001e-05,0.001,0
2,ghost-a100-sigma-fp32-2048,ghost-sell-c32-sigma-2048,"GHOST SELL-C-sigma (C=32, sigma=2048)",sigma-2048,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,HB/rgg010,rgg010,10,10,76,pass,152,1469.568599000,0.018944000,8.02364869356002,0.0411469163772308,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,2.6798807084560394e-07,5.4920703568825645e-08,1.0000000000000001e-05,0.001,0
2,ghost-a100-sigma-fp32-2048,ghost-sell-c32-sigma-2048,"GHOST SELL-C-sigma (C=32, sigma=2048)",sigma-2048,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_GL7d/GL7d10,GL7d10,1,60,8,pass,16,723.107545000,0.020479999,0.781250019736035,0.00400641035762069,2026-08-26T00:00:00.000Z,recovered-a100-sigma,incorrect,result_exceeds_tolerance,0.54104790464043617,0.2449138205913366,1.0000000000000001e-05,0.001,1
2,ghost-a100-sigma-fp32-2048,ghost-sell-c32-sigma-2048,"GHOST SELL-C-sigma (C=32, sigma=2048)",sigma-2048,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Homology/ch3-3-b1,ch3-3-b1,18,9,36,pass,72,612.089594000,0.017408000,4.13602933922857,0.0212104068678388,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,2.9802322387695312e-08,3.7047617562186e-08,1.0000000000000001e-05,0.001,0
2,ghost-a100-sigma-fp32-2048,ghost-sell-c32-sigma-2048,"GHOST SELL-C-sigma (C=32, sigma=2048)",sigma-2048,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Homology/ch3-3-b2,ch3-3-b2,6,18,18,pass,36,1448.957188000,0.019200000,1.87500000189175,0.00961538462508589,2026-08-26T00:00:00.000Z,recovered-a100-sigma,incorrect,result_exceeds_tolerance,1.2075052708387375,5.8417835964543423,1.0000000000000001e-05,0.001,5
2,ghost-a100-sigma-fp32-2048,ghost-sell-c32-sigma-2048,"GHOST SELL-C-sigma (C=32, sigma=2048)",sigma-2048,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Homology/ch4-4-b1,ch4-4-b1,72,16,144,pass,288,926.577996000,0.018176000,15.8450707416266,0.0812567730339825,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,2.9802322387695312e-08,5.5135146996642435e-08,1.0000000000000001e-05,0.001,0
2,ghost-a100-sigma-fp32-2048,ghost-sell-c32-sigma-2048,"GHOST SELL-C-sigma (C=32, sigma=2048)",sigma-2048,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Homology/ch4-4-b3,ch4-4-b3,24,96,96,pass,192,1381.945596000,0.015616000,12.2950822044864,0.0630517036127507,2026-08-26T00:00:00.000Z,recovered-a100-sigma,incorrect,result_exceeds_tolerance,1.6249860264360905,3.265091606314364,1.0000000000000001e-05,0.001,20
2,ghost-a100-sigma-fp32-2048,ghost-sell-c32-sigma-2048,"GHOST SELL-C-sigma (C=32, sigma=2048)",sigma-2048,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Homology/klein-b1,klein-b1,30,10,60,pass,120,2513.468551000,0.017664000,6.79347811012383,0.0348383492826863,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,2.9802322387695312e-08,5.5135146996642435e-08,1.0000000000000001e-05,0.001,0
2,ghost-a100-sigma-fp32-2048,ghost-sell-c32-sigma-2048,"GHOST SELL-C-sigma (C=32, sigma=2048)",sigma-2048,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Homology/klein-b2,klein-b2,20,30,60,pass,120,1192.512197000,0.016640000,7.21153844190629,0.0369822484200323,2026-08-26T00:00:00.000Z,recovered-a100-sigma,incorrect,result_exceeds_tolerance,1.1900827437639236,3.5038110175753641,1.0000000000000001e-05,0.001,10
2,ghost-a100-sigma-fp32-2048,ghost-sell-c32-sigma-2048,"GHOST SELL-C-sigma (C=32, sigma=2048)",sigma-2048,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Homology/n2c6-b1,n2c6-b1,105,15,210,pass,420,1485.789159000,0.018688000,22.4743153002377,0.115252898975578,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,2.9802322387695312e-08,5.560377329429726e-08,1.0000000000000001e-05,0.001,0
2,ghost-a100-sigma-fp32-2048,ghost-sell-c32-sigma-2048,"GHOST SELL-C-sigma (C=32, sigma=2048)",sigma-2048,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Homology/n3c4-b1,n3c4-b1,15,6,30,pass,60,1834.290525000,0.019200000,3.12500000315291,0.0160256410418098,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,2.9802322387695312e-08,5.0324753180989904e-08,1.0000000000000001e-05,0.001,0
2,ghost-a100-sigma-fp32-2048,ghost-sell-c32-sigma-2048,"GHOST SELL-C-sigma (C=32, sigma=2048)",sigma-2048,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Homology/n3c4-b2,n3c4-b2,20,15,60,pass,120,1695.261662000,0.019712000,6.0876624339255,0.0312187817124385,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,3.0035153031349182e-08,5.3644261193264021e-08,1.0000000000000001e-05,0.001,0
2,ghost-a100-sigma-fp32-2048,ghost-sell-c32-sigma-2048,"GHOST SELL-C-sigma (C=32, sigma=2048)",sigma-2048,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Homology/n3c4-b3,n3c4-b3,15,20,60,pass,120,1552.472558000,0.018688000,6.42123278292293,0.0329293988867842,2026-08-26T00:00:00.000Z,recovered-a100-sigma,incorrect,result_exceeds_tolerance,0.25272409617900848,6.0303765566598591,1.0000000000000001e-05,0.001,8
2,ghost-a100-sigma-fp32-2048,ghost-sell-c32-sigma-2048,"GHOST SELL-C-sigma (C=32, sigma=2048)",sigma-2048,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Homology/n3c4-b4,n3c4-b4,6,15,30,pass,60,1506.146527000,0.017408000,3.44669120822226,0.0176753395293449,2026-08-26T00:00:00.000Z,recovered-a100-sigma,incorrect,result_exceeds_tolerance,0.54033108055591583,1.7843310300514188,1.0000000000000001e-05,0.001,5
2,ghost-a100-sigma-fp32-2048,ghost-sell-c32-sigma-2048,"GHOST SELL-C-sigma (C=32, sigma=2048)",sigma-2048,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Homology/n3c5-b1,n3c5-b1,45,10,90,pass,180,1959.351448000,0.019712000,9.13149365088826,0.0468281725686577,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,2.9802322387695312e-08,5.5135146996642435e-08,1.0000000000000001e-05,0.001,0
2,ghost-a100-sigma-fp32-2048,ghost-sell-c32-sigma-2048,"GHOST SELL-C-sigma (C=32, sigma=2048)",sigma-2048,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Homology/n3c5-b7,n3c5-b7,30,120,240,pass,480,1887.053113000,0.018432000,26.0416664034606,0.133547007197234,2026-08-26T00:00:00.000Z,recovered-a100-sigma,incorrect,result_exceeds_tolerance,1.7696586288511753,306.44251937700187,1.0000000000000001e-05,0.001,25
2,ghost-a100-sigma-fp32-2048,ghost-sell-c32-sigma-2048,"GHOST SELL-C-sigma (C=32, sigma=2048)",sigma-2048,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Homology/n3c6-b1,n3c6-b1,105,105,210,pass,420,1516.115873000,0.020479999,20.5078130180709,0.105168271887543,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,2.9802322387695312e-08,5.560377329429726e-08,1.0000000000000001e-05,0.001,0
2,ghost-a100-sigma-fp32-2048,ghost-sell-c32-sigma-2048,"GHOST SELL-C-sigma (C=32, sigma=2048)",sigma-2048,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Homology/n4c5-b1,n4c5-b1,105,15,210,pass,420,2076.339890000,0.018176000,23.1073942395373,0.118499457638653,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,2.9802322387695312e-08,5.560377329429726e-08,1.0000000000000001e-05,0.001,0
2,ghost-a100-sigma-fp32-2048,ghost-sell-c32-sigma-2048,"GHOST SELL-C-sigma (C=32, sigma=2048)",sigma-2048,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Homology/n4c5-b11,n4c5-b11,10,120,120,pass,240,1449.702298000,0.020736000,11.5740743144768,0.059354227253727,2026-08-26T00:00:00.000Z,recovered-a100-sigma,incorrect,result_exceeds_tolerance,2.556032832711935,2.6018111157121457,1.0000000000000001e-05,0.001,10
2,ghost-a100-sigma-fp32-2048,ghost-sell-c32-sigma-2048,"GHOST SELL-C-sigma (C=32, sigma=2048)",sigma-2048,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Kocay/Trec3,Trec3,1,2,1,pass,2,2126.515883000,0.015360000,0.130208336622673,0.000667735059603449,2026-08-26T00:00:00.000Z,recovered-a100-sigma,incorrect,result_exceeds_tolerance,0.99718481302261353,1,1.0000000000000001e-05,0.001,1
2,ghost-a100-sigma-fp32-2048,ghost-sell-c32-sigma-2048,"GHOST SELL-C-sigma (C=32, sigma=2048)",sigma-2048,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Kocay/Trec4,Trec4,2,3,3,pass,6,1099.165755000,0.019456000,0.30838816420908,0.00158147776517477,2026-08-26T00:00:00.000Z,recovered-a100-sigma,incorrect,result_exceeds_tolerance,0.30330240726470947,0.11172618032140075,1.0000000000000001e-05,0.001,1
2,ghost-a100-sigma-fp32-2048,ghost-sell-c32-sigma-2048,"GHOST SELL-C-sigma (C=32, sigma=2048)",sigma-2048,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Kocay/Trec5,Trec5,3,7,12,pass,24,1493.719809000,0.017152000,1.39925371350754,0.00717566006926945,2026-08-26T00:00:00.000Z,recovered-a100-sigma,incorrect,result_exceeds_tolerance,1.5754759605042636,0.52235101798169281,1.0000000000000001e-05,0.001,2
2,ghost-a100-sigma-fp32-2048,ghost-sell-c32-sigma-2048,"GHOST SELL-C-sigma (C=32, sigma=2048)",sigma-2048,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Kocay/Trec6,Trec6,6,15,40,pass,80,2217.013156000,0.018176000,4.40140853934072,0.0225713258427729,2026-08-26T00:00:00.000Z,recovered-a100-sigma,incorrect,result_exceeds_tolerance,3.4858020395040512,0.74076221571513079,1.0000000000000001e-05,0.001,5
2,ghost-a100-sigma-fp32-2048,ghost-sell-c32-sigma-2048,"GHOST SELL-C-sigma (C=32, sigma=2048)",sigma-2048,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Kocay/Trec7,Trec7,11,36,147,pass,294,1933.723718000,0.019967999,14.7235582015996,0.0755054266748699,2026-08-26T00:00:00.000Z,recovered-a100-sigma,incorrect,result_exceeds_tolerance,9.418588675558567,0.66751030548751089,1.0000000000000001e-05,0.001,9
2,ghost-a100-sigma-fp32-2048,ghost-sell-c32-sigma-2048,"GHOST SELL-C-sigma (C=32, sigma=2048)",sigma-2048,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Margulies/wheel_3_1,wheel_3_1,21,25,74,pass,148,1076.972103000,0.018688000,7.91952062960756,0.0406129263056798,2026-08-26T00:00:00.000Z,recovered-a100-sigma,incorrect,result_exceeds_tolerance,0.31197842955589294,0.29376043082599895,1.0000000000000001e-05,0.001,10
2,ghost-a100-sigma-fp32-2048,ghost-sell-c32-sigma-2048,"GHOST SELL-C-sigma (C=32, sigma=2048)",sigma-2048,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Margulies/wheel_4_1,wheel_4_1,36,41,122,pass,244,1148.087451000,0.018432000,13.2378474228634,0.0678863970403249,2026-08-26T00:00:00.000Z,recovered-a100-sigma,incorrect,result_exceeds_tolerance,1.1621117889881134,0.43556198151771358,1.0000000000000001e-05,0.001,13
2,ghost-a100-sigma-fp32-2048,ghost-sell-c32-sigma-2048,"GHOST SELL-C-sigma (C=32, sigma=2048)",sigma-2048,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,JGD_Margulies/wheel_5_1,wheel_5_1,57,61,182,pass,364,772.165333000,0.019200000,18.958333352461,0.0972222223203129,2026-08-26T00:00:00.000Z,recovered-a100-sigma,incorrect,result_exceeds_tolerance,0.87814250588417053,0.61964224987079619,1.0000000000000001e-05,0.001,10
