schema_version,submission_id,method_id,method_name,configuration_id,candidate_group,selection_role,selected_from,base_format,operator_id,dtype,backend_id,hardware,peak_gflops,job_id,dataset_id,matrix_id,matrix_name,rows,cols,nnz,status,operations,preprocess_ms,solve_ms,solve_gflops,solve_only_efficiency_percent,timestamp,source_kind,accuracy_status,accuracy_reason,max_abs_error,max_rel_error,abs_tolerance,rel_tolerance,incorrect_rows
2,ghost-a100-sigma-fp32-8,ghost-sell-c32-sigma-8,"GHOST SELL-C-sigma (C=32, sigma=8)",sigma-8,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,Grund/b1_ss,b1_ss,7,7,15,pass,30,1215.554240000,0.024832000,1.20811855550339,0.00619547977181224,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,5.9604644775390625e-08,3.6633004168855021e-08,1.0000000000000001e-05,0.001,0
2,ghost-a100-sigma-fp32-8,ghost-sell-c32-sigma-8,"GHOST SELL-C-sigma (C=32, sigma=8)",sigma-8,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,Grund/d_dyn,d_dyn,87,87,238,pass,476,2441.102337000,0.017920000,26.5624999807837,0.136217948619403,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,3.554743926770243e-06,7.2977213821602043e-07,1.0000000000000001e-05,0.001,0
2,ghost-a100-sigma-fp32-8,ghost-sell-c32-sigma-8,"GHOST SELL-C-sigma (C=32, sigma=8)",sigma-8,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,Grund/d_dyn1,d_dyn1,87,87,238,pass,476,2300.402812000,0.017920000,26.5624999807837,0.136217948619403,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,0.00031401160958921537,4.3006088030882773e-07,1.0000000000000001e-05,0.001,0
2,ghost-a100-sigma-fp32-8,ghost-sell-c32-sigma-8,"GHOST SELL-C-sigma (C=32, sigma=8)",sigma-8,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,Grund/d_ss,d_ss,53,53,149,pass,298,2227.767182000,0.019456000,15.3166121557177,0.0785467290036803,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,0.0001069055542757269,6.5605550945098776e-08,1.0000000000000001e-05,0.001,0
2,ghost-a100-sigma-fp32-8,ghost-sell-c32-sigma-8,"GHOST SELL-C-sigma (C=32, sigma=8)",sigma-8,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,Hamrle/Hamrle1,Hamrle1,32,32,98,pass,196,1219.157420000,0.018432000,10.6336804480797,0.0545316946055371,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,3.0571280404956269e-06,1.0472870587108907e-07,1.0000000000000001e-05,0.001,0
2,ghost-a100-sigma-fp32-8,ghost-sell-c32-sigma-8,"GHOST SELL-C-sigma (C=32, sigma=8)",sigma-8,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,HB/bcspwr01,bcspwr01,39,39,131,pass,262,1843.239086000,0.019712000,13.2913960000849,0.0681610051286403,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,1.4901161193847656e-07,5.8706044802927039e-08,1.0000000000000001e-05,0.001,0
2,ghost-a100-sigma-fp32-8,ghost-sell-c32-sigma-8,"GHOST SELL-C-sigma (C=32, sigma=8)",sigma-8,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,HB/bcspwr02,bcspwr02,49,49,167,pass,334,2170.442362000,0.022016000,15.1707852027916,0.0777988984758545,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,2.384185791015625e-07,6.4276708659711717e-08,1.0000000000000001e-05,0.001,0
2,ghost-a100-sigma-fp32-8,ghost-sell-c32-sigma-8,"GHOST SELL-C-sigma (C=32, sigma=8)",sigma-8,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,HB/bcsstm01,bcsstm01,48,48,48,pass,96,1199.131986000,0.017920000,5.35714271405893,0.0274725267387637,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,6.67572021484375e-06,5.2958037375134877e-08,1.0000000000000001e-05,0.001,0
2,ghost-a100-sigma-fp32-8,ghost-sell-c32-sigma-8,"GHOST SELL-C-sigma (C=32, sigma=8)",sigma-8,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,HB/bcsstm02,bcsstm02,66,66,66,pass,132,1793.172874000,0.018432000,7.16145844187689,0.036725427907061,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,4.533621478230998e-09,5.5376245370304654e-08,1.0000000000000001e-05,0.001,0
2,ghost-a100-sigma-fp32-8,ghost-sell-c32-sigma-8,"GHOST SELL-C-sigma (C=32, sigma=8)",sigma-8,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,HB/bcsstm03,bcsstm03,112,112,112,pass,224,2238.018672000,0.019200000,11.6666666784375,0.0598290598894233,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,0.00012373924255371094,5.5757513956703182e-08,1.0000000000000001e-05,0.001,0
2,ghost-a100-sigma-fp32-8,ghost-sell-c32-sigma-8,"GHOST SELL-C-sigma (C=32, sigma=8)",sigma-8,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,HB/bcsstm04,bcsstm04,132,132,132,pass,264,1999.526265000,0.019456000,13.5690789004362,0.0695850200022371,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,6.1163394349250666e-09,5.5376245370304654e-08,1.0000000000000001e-05,0.001,0
2,ghost-a100-sigma-fp32-8,ghost-sell-c32-sigma-8,"GHOST SELL-C-sigma (C=32, sigma=8)",sigma-8,ghost-sell,candidate,,sell,spmv.csr.fp32,fp32,A100-SXM4-80GB,A100-SXM4-80GB,19500,ghost-a100-recovery-20260826,suitesparse_validation_100,HB/bcsstm05,bcsstm05,153,153,153,pass,306,1969.993672000,0.019456000,15.7277963746631,0.0806553660239133,2026-08-26T00:00:00.000Z,recovered-a100-sigma,success,,2.9058831785278016e-08,5.8064051054252132e-08,1.0000000000000001e-05,0.001,0
